Entity,Code,Year,Coal,Gas,Oil
Switzerland,CHE,1970,7.588888889,0.385,149.8175931
Switzerland,CHE,1971,5.125,0.93,158.9795672
Switzerland,CHE,1972,4.336111111,1.18,162.9894925
Switzerland,CHE,1973,4.116666667,1.5975,175.4158156
Switzerland,CHE,1974,3.55,3.365,156.1069031
Switzerland,CHE,1975,2.661111111,5.42,150.1157725
Switzerland,CHE,1976,2.5,5.6575,156.0161836
Switzerland,CHE,1977,2.916666667,6.46,156.8247269
Switzerland,CHE,1978,2.625,7.0875,160.8191706
Switzerland,CHE,1979,2.713888889,7.95,154.1363997
Switzerland,CHE,1980,3.972222222,9.07,154.0199031
Switzerland,CHE,1981,5.875,9.785,142.5243789
Switzerland,CHE,1982,5.197222222,10.335,134.6576294
Switzerland,CHE,1983,4.536111111,11.3625,147.3345928
Switzerland,CHE,1984,5.827777778,12.6725,142.6283211
Switzerland,CHE,1985,5.852777778,13.2675,145.1502147
Switzerland,CHE,1986,5.036111111,13.5875,158.8481744
Switzerland,CHE,1987,4.686111111,14.5675,149.6258028
Switzerland,CHE,1988,4,14.67,150.0609669
Switzerland,CHE,1989,4.136111111,15.955,143.9930844
Switzerland,CHE,1990,4.136111111,17.0775,154.2977572
Switzerland,CHE,1991,3.513888889,19.17,156.9524806
Switzerland,CHE,1992,2.433333333,20.15,159.1380661
Switzerland,CHE,1993,2.038888889,21.14,149.1137942
Switzerland,CHE,1994,2.063888889,20.8525,154.1016197
Switzerland,CHE,1995,2.213888889,22.98,142.800095
Switzerland,CHE,1996,1.655555556,24.875,147.9240169
Switzerland,CHE,1997,1.275,24.015,155.6261889
Switzerland,CHE,1998,1.058333333,24.72,157.5451319
Switzerland,CHE,1999,1.1,25.6125,152.8743175
Switzerland,CHE,2000,1.602777778,25.47,148.2862747
Switzerland,CHE,2001,1.675,26.51,158.6958008
Switzerland,CHE,2002,1.544444444,26.02,150.4198344
Switzerland,CHE,2003,1.586111111,27.5025,146.3876194
Switzerland,CHE,2004,1.505555556,28.3725,145.6765108
Switzerland,CHE,2005,1.677777778,29.1275,148.3024794
Switzerland,CHE,2006,1.811111111,28.3225,151.9946654
Switzerland,CHE,2007,2.027777778,27.5775,137.1069865
Switzerland,CHE,2008,1.822222222,29.3825,146.2011032
Switzerland,CHE,2009,1.719444444,28.2025,148.5216381
Switzerland,CHE,2010,1.725,31.5025,137.880023
Switzerland,CHE,2011,1.594444444,27.9425,133.750059
Switzerland,CHE,2012,1.436111111,30.63,136.2678794
Switzerland,CHE,2013,1.547222222,32.2575,142.6394796
Switzerland,CHE,2014,1.583333333,27.9425,127.9971402
Switzerland,CHE,2015,1.447222222,29.855,129.9266076
Switzerland,CHE,2016,1.330555556,31.365,123.1671865
Switzerland,CHE,2017,1.280555556,31.4975,126.5525626
Switzerland,CHE,2018,1.280555556,29.93019827,122.369823
Taiwan,TWN,1965,34.71555,2.307175,25.68817333
Taiwan,TWN,1966,34.52947,2.589275,30.38877694
Taiwan,TWN,1967,35.04119,3.3449,36.09286528
Taiwan,TWN,1968,35.32031,4.7151,43.04648417
Taiwan,TWN,1969,32.42444,5.9241,51.54931722
Taiwan,TWN,1970,31.68012,5.620257596,61.90600361
Taiwan,TWN,1971,28.13297,11.29757364,86.65053889
Taiwan,TWN,1972,26.79552,13.15197336,93.771325
Taiwan,TWN,1973,23.98106,15.17754843,119.6249894
Taiwan,TWN,1974,24.41137,15.97636677,107.3830886
Taiwan,TWN,1975,22.25982,15.86224986,124.4416197
Taiwan,TWN,1976,23.57401,19.7470422,160.9016292
Taiwan,TWN,1977,26.99323,20.8408437,177.9930506
Taiwan,TWN,1978,29.78443,20.5289271,208.5923258
Taiwan,TWN,1979,37.59979,19.8171711,209.5898986
Taiwan,TWN,1980,44.48475,20.4996195,217.7682381
Taiwan,TWN,1981,41.0539,17.4683763,191.7102889
Taiwan,TWN,1982,47.1332499,14.8432527,184.3388378
Taiwan,TWN,1983,63.62448523,13.8551679,188.7019814
Taiwan,TWN,1984,73.81457493,13.942044,184.0219033
Taiwan,TWN,1985,78.1934909,12.4986447,224.283264
Taiwan,TWN,1986,95.19452728,11.388096,248.0035874
Taiwan,TWN,1987,102.9945008,11.51841748,257.8508549
Taiwan,TWN,1988,119.3564222,13.13831342,295.5735342
Taiwan,TWN,1989,124.9011991,13.23577585,327.9775549
Taiwan,TWN,1990,123.2041379,21.24290734,339.3577135
Taiwan,TWN,1991,134.7435169,30.85060521,351.6971351
Taiwan,TWN,1992,155.6830295,30.59330526,361.5272084
Taiwan,TWN,1993,173.6104768,32.01734787,387.192283
Taiwan,TWN,1994,180.9199202,38.88452791,409.6440481
Taiwan,TWN,1995,186.7387116,43.4563872,442.0900243
Taiwan,TWN,1996,211.1620837,44.34256404,443.9518649
Taiwan,TWN,1997,241.7654286,52.02492789,461.2986806
Taiwan,TWN,1998,262.4474995,61.6444183,476.0339948
Taiwan,TWN,1999,319.7739327,62.73476645,512.1245178
Taiwan,TWN,2000,319.7739327,67.67395781,527.9977652
Taiwan,TWN,2001,336.0389529,72.89400453,545.955199
Taiwan,TWN,2002,364.9012751,81.52752892,547.7777363
Taiwan,TWN,2003,388.6106815,84.14759283,570.1264653
Taiwan,TWN,2004,403.5377865,102.3642804,596.1433396
Taiwan,TWN,2005,410.6549744,103.200805,591.4558399
Taiwan,TWN,2006,430.7077344,110.6984865,590.3610401
Taiwan,TWN,2007,450.8528831,117.4490211,616.5464716
Taiwan,TWN,2008,430.8592965,127.6595879,555.9211188
Taiwan,TWN,2009,409.6549572,124.6677581,557.7651172
Taiwan,TWN,2010,437.7102155,154.7976843,569.7554999
Taiwan,TWN,2011,452.7124271,170.3993192,518.0766897
Taiwan,TWN,2012,441.4051247,178.8522842,517.9210404
Taiwan,TWN,2013,449.0652591,179.3790662,529.4188054
Taiwan,TWN,2014,453.9535458,188.6816866,547.2379286
Taiwan,TWN,2015,440.0024536,201.8035999,552.3371413
Taiwan,TWN,2016,448.5394551,209.6540481,566.9349328
Taiwan,TWN,2017,458.5586304,232.4506198,582.8858509
Taiwan,TWN,2018,457.0467647,236.6213781,582.0289777
Thailand,THA,1965,0.52335,0,27.69634972
Thailand,THA,1966,0.75595,0,32.691465
Thailand,THA,1967,1.34908,0,36.28415194
Thailand,THA,1968,1.48864,0,47.82848583
Thailand,THA,1969,1.58168,0,51.79970806
Thailand,THA,1970,1.68635,0,60.30306
Thailand,THA,1971,1.3287275,0,67.13237417
Thailand,THA,1972,1.04439726,0,84.27273083
Thailand,THA,1973,1.11818961,0,89.21047722
Thailand,THA,1974,1.67675525,0,90.82001083
Thailand,THA,1975,1.60271867,0,98.46376528
Thailand,THA,1976,1.85899735,0,103.6707519
Thailand,THA,1977,1.78801946,0,116.4801158
Thailand,THA,1978,2.30268185,0,130.5577958
Thailand,THA,1979,4.84189464,0,132.2695825
Thailand,THA,1980,5.23545384,0,137.6791658
Thailand,THA,1981,5.82366435,2.75631,131.4028703
Thailand,THA,1982,7.59151739,14.04904,119.4626058
Thailand,THA,1983,7.28903272,16.53786,133.8085114
Thailand,THA,1984,9.17823318,24.69049,139.451205
Thailand,THA,1985,18.43501538,32.45933,132.3461853
Thailand,THA,1986,18.08709896,34.87252664,137.9748828
Thailand,THA,1987,26.11432886,48.35086516,150.9598905
Thailand,THA,1988,26.9062388,57.06445422,170.8204968
Thailand,THA,1989,32.77129123,55.94580194,200.7547993
Thailand,THA,1990,45.35101975,60.65252333,241.000773
Thailand,THA,1991,53.11427554,75.09360031,257.5098562
Thailand,THA,1992,56.84662021,81.41338487,289.7761605
Thailand,THA,1993,63.31914021,92.20895081,334.9959415
Thailand,THA,1994,73.216621,102.0502773,373.6499156
Thailand,THA,1995,83.52327901,105.6872893,407.4523584
Thailand,THA,1996,101.622812,123.1390854,450.3807625
Thailand,THA,1997,104.8038542,154.4660383,453.632461
Thailand,THA,1998,84.08473368,164.9491904,415.2798151
Thailand,THA,1999,89.39646462,183.2412213,442.7433809
Thailand,THA,2000,91.69589791,211.9536871,421.4338895
Thailand,THA,2001,102.0776441,245.6052797,416.3884327
Thailand,THA,2002,108.9419014,266.8924968,462.5320595
Thailand,THA,2003,111.2721917,284.2217892,513.5288264
Thailand,THA,2004,124.6728857,297.5503684,555.011449
Thailand,THA,2005,134.7621331,320.591909,555.8723918
Thailand,THA,2006,143.818462,330.1123227,533.0611886
Thailand,THA,2007,161.6282281,351.7204528,553.6894628
Thailand,THA,2008,174.3093377,369.4172563,539.9727857
Thailand,THA,2009,174.8950365,381.2444324,565.5087032
Thailand,THA,2010,179.4847393,432.0556292,583.9831748
Thailand,THA,2011,182.5188795,443.180607,609.1589132
Thailand,THA,2012,191.5616949,486.335029,641.1696629
Thailand,THA,2013,188.5352755,488.6432567,665.7569785
Thailand,THA,2014,207.8704138,499.4473217,669.6276746
Thailand,THA,2015,204.0737361,509.6095611,700.6398683
Thailand,THA,2016,206.1665539,505.6425511,726.7631787
Thailand,THA,2017,213.1466511,500.837944,748.4751855
Thailand,THA,2018,215.1864281,499.3403508,765.0800894
Total Africa,,1965,335.5804017,9.5437543,328.2496617
Total Africa,,1966,331.3610134,10.6699162,359.1431521
Total Africa,,1967,341.0004713,10.5456696,356.3664847
Total Africa,,1968,355.3938574,10.6889698,376.0092079
Total Africa,,1969,357.4942115,12.4919998,381.178997
Total Africa,,1970,367.9580227,15.520325,421.1258647
Total Africa,,1971,388.7173087,18.4052637,475.8086181
Total Africa,,1972,392.4315632,24.67065693,515.5045854
Total Africa,,1973,414.9010834,39.55179143,554.2804954
Total Africa,,1974,432.1318495,44.51848738,572.9962675
Total Africa,,1975,459.0673103,53.63837747,599.1527541
Total Africa,,1976,481.936906,60.98138995,665.1477952
Total Africa,,1977,492.9118584,68.23419091,703.8888533
Total Africa,,1978,477.9242129,97.36989781,740.6069588
Total Africa,,1979,504.5475597,148.842816,789.4757913
Total Africa,,1980,543.8799627,186.9139772,835.9901191
Total Africa,,1981,636.1899733,228.491156,889.8208355
Total Africa,,1982,702.5608991,246.7335487,932.5234543
Total Africa,,1983,710.0347805,271.275347,964.1988264
Total Africa,,1984,762.6058884,259.9027804,984.7352951
Total Africa,,1985,787.1658894,278.8427471,1006.9752
Total Africa,,1986,805.3560964,313.2712026,991.2093685
Total Africa,,1987,828.3197323,323.3843571,1041.398575
Total Africa,,1988,890.1608048,358.4445406,1090.048269
Total Africa,,1989,835.6208618,371.4710411,1130.2879
Total Africa,,1990,877.8098615,398.6453844,1146.166574
Total Africa,,1991,853.1945685,401.635593,1154.2874
Total Africa,,1992,858.3007482,421.2702574,1180.378786
Total Africa,,1993,871.6152064,412.6439774,1194.395286
Total Africa,,1994,894.1687307,431.8279524,1222.16903
Total Africa,,1995,921.8028401,461.2434977,1265.249589
Total Africa,,1996,934.5518385,484.1917482,1297.417953
Total Africa,,1997,958.3213992,474.4755362,1332.202736
Total Africa,,1998,936.3072787,499.3369944,1364.144647
Total Africa,,1999,965.48062,504.0196075,1413.004289
Total Africa,,2000,963.2739151,556.8223563,1421.073044
Total Africa,,2001,975.5876621,642.6661539,1440.117792
Total Africa,,2002,934.1009274,681.2641262,1465.776997
Total Africa,,2003,1016.712642,723.7244625,1504.782846
Total Africa,,2004,1118.289999,787.8942181,1576.41988
Total Africa,,2005,1038.031248,817.3575881,1656.555252
Total Africa,,2006,1052.766009,853.0107885,1667.900021
Total Africa,,2007,1070.183712,908.0614158,1724.102114
Total Africa,,2008,1179.48391,947.7856736,1820.547476
Total Africa,,2009,1174.427544,955.7636177,1885.927297
Total Africa,,2010,1164.143081,989.1676507,1975.863335
Total Africa,,2011,1144.633399,1072.083224,1921.906701
Total Africa,,2012,1116.085946,1151.074206,2029.953157
Total Africa,,2013,1130.637936,1165.959814,2098.603498
Total Africa,,2014,1184.523054,1198.535166,2136.798178
Total Africa,,2015,1136.025293,1280.550303,2185.227079
Total Africa,,2016,1152.615581,1350.04639,2197.490882
Total Africa,,2017,1135.391327,1407.705156,2234.106933
Total Africa,,2018,1179.698413,1499.911935,2225.135524
Total Asia Pacific,,1965,2780.382545,56.23196776,1898.022802
Total Asia Pacific,,1966,2931.152499,62.38925306,2187.145991
Total Asia Pacific,,1967,2853.924592,71.39151204,2549.089253
Total Asia Pacific,,1968,2896.290723,77.81803058,2914.830715
Total Asia Pacific,,1969,3249.684285,102.6004244,3385.896905
Total Asia Pacific,,1970,3630.577208,142.3247254,3936.745821
Total Asia Pacific,,1971,3886.211356,169.5509092,4377.582178
Total Asia Pacific,,1972,4035.867678,196.415264,4714.086805
Total Asia Pacific,,1973,4133.430034,242.4114608,5363.043251
Total Asia Pacific,,1974,4233.94174,302.225378,5328.038648
Total Asia Pacific,,1975,4556.575758,350.9871089,5302.93598
Total Asia Pacific,,1976,4664.742763,405.8474058,5640.450554
Total Asia Pacific,,1977,4974.512512,499.9435242,5907.573345
Total Asia Pacific,,1978,5218.075913,599.9441429,6264.634431
Total Asia Pacific,,1979,5470.841795,685.5563702,6431.010704
Total Asia Pacific,,1980,5782.600438,735.6523987,6083.01769
Total Asia Pacific,,1981,5973.652787,743.8641189,5901.313681
Total Asia Pacific,,1982,6182.85342,775.2192768,5737.781677
Total Asia Pacific,,1983,6545.106966,854.3617879,5821.583316
Total Asia Pacific,,1984,7111.992684,999.6186238,6042.672744
Total Asia Pacific,,1985,7673.257557,1085.976329,6025.099501
Total Asia Pacific,,1986,7967.968891,1186.078684,6259.528522
Total Asia Pacific,,1987,8542.295303,1259.388991,6461.657161
Total Asia Pacific,,1988,9153.144031,1342.400158,7016.312295
Total Asia Pacific,,1989,9566.153147,1429.75633,7448.286798
Total Asia Pacific,,1990,9771.201391,1520.020107,7906.953379
Total Asia Pacific,,1991,10177.72396,1667.660549,8251.634656
Total Asia Pacific,,1992,10530.05323,1781.26564,8809.071063
Total Asia Pacific,,1993,11081.32101,1866.559208,9195.623634
Total Asia Pacific,,1994,11633.45643,2031.9303,9741.337665
Total Asia Pacific,,1995,11907.96593,2128.418027,10335.78252
Total Asia Pacific,,1996,12424.77694,2323.714808,10841.20571
Total Asia Pacific,,1997,12481.72246,2510.708672,11368.12164
Total Asia Pacific,,1998,12469.89284,2567.73669,11111.24365
Total Asia Pacific,,1999,12898.27717,2772.799154,11630.82096
Total Asia Pacific,,2000,13335.97623,2984.134564,11973.89775
Total Asia Pacific,,2001,13949.2363,3166.452144,12051.74291
Total Asia Pacific,,2002,15016.87858,3313.205208,12436.60456
Total Asia Pacific,,2003,17165.75708,3588.21749,12951.44922
Total Asia Pacific,,2004,19305.74864,3802.078198,13674.41965
Total Asia Pacific,,2005,21935.53692,4084.651318,13783.57497
Total Asia Pacific,,2006,23620.47974,4394.944045,14094.35621
Total Asia Pacific,,2007,25594.07393,4733.735498,14585.08884
Total Asia Pacific,,2008,26292.97398,5036.991961,14540.26849
Total Asia Pacific,,2009,27161.97497,5156.277574,14683.58856
Total Asia Pacific,,2010,28407.90493,5776.240203,15604.4769
Total Asia Pacific,,2011,30483.28919,6231.451934,16103.82492
Total Asia Pacific,,2012,31143.16544,6642.634191,16788.69516
Total Asia Pacific,,2013,31978.67456,6855.366227,17085.46835
Total Asia Pacific,,2014,32199.35568,7062.236786,17368.74358
Total Asia Pacific,,2015,31993.85763,7125.371648,18013.7376
Total Asia Pacific,,2016,31853.46526,7293.485501,18679.57583
Total Asia Pacific,,2017,32224.90164,7683.267171,19205.04758
Total Asia Pacific,,2018,33044.86437,8253.225943,19717.04278
Total CIS,,1965,3459.188281,1216.758272,1994.849561
Total CIS,,1966,3585.219047,1357.374337,2136.247405
Total CIS,,1967,3640.720269,1494.425075,2327.543618
Total CIS,,1968,3608.970369,1613.604044,2481.116069
Total CIS,,1969,3677.599181,1724.43383,2638.378978
Total CIS,,1970,3630.393692,1894.847458,2904.441489
Total CIS,,1971,3703.805114,2071.218342,3079.169985
Total CIS,,1972,3803.023325,2178.4828,3339.661057
Total CIS,,1973,3848.095981,2369.148843,3590.398392
Total CIS,,1974,3866.987325,2512.156837,3944.170625
Total CIS,,1975,3977.058744,2740.969627,4134.596351
Total CIS,,1976,3972.752766,3016.267067,4248.620617
Total CIS,,1977,4044.114522,3231.969381,4418.749657
Total CIS,,1978,4019.640623,3446.475731,4689.105407
Total CIS,,1979,4048.735514,3658.601434,4771.343571
Total CIS,,1980,3925.490244,3770.773859,5001.701729
Total CIS,,1981,3900.583883,3993.042693,5045.310859
Total CIS,,1982,3960.327064,4310.458385,5008.478457
Total CIS,,1983,3970.486234,4621.894256,4935.318279
Total CIS,,1984,3933.012209,5043.178317,4936.029605
Total CIS,,1985,2869.028756,4341.374562,3946.882398
Total CIS,,1986,2968.828209,4455.801484,3997.445147
Total CIS,,1987,3026.18338,4698.105382,3995.061027
Total CIS,,1988,2990.227846,4951.151838,3995.122851
Total CIS,,1989,2893.596806,5062.07433,4015.785407
Total CIS,,1990,2689.823883,5109.828841,3970.328795
Total CIS,,1991,2492.564934,5205.003198,3854.807003
Total CIS,,1992,2340.034184,4963.901097,3612.107033
Total CIS,,1993,2105.124347,5001.28505,2969.637476
Total CIS,,1994,1884.377096,4697.595272,2572.560444
Total CIS,,1995,1737.786885,4558.788281,2268.695398
Total CIS,,1996,1681.301061,4612.053364,1992.191222
Total CIS,,1997,1532.998325,4274.642525,1964.96987
Total CIS,,1998,1447.33138,4436.176216,1886.057789
Total CIS,,1999,1438.18783,4482.182396,1891.423912
Total CIS,,2000,1464.404646,4522.259034,1865.776994
Total CIS,,2001,1481.496874,4637.712363,1882.431669
Total CIS,,2002,1492.292993,4670.605491,1833.985571
Total CIS,,2003,1525.189242,4754.81898,1917.417994
Total CIS,,2004,1495.710349,4918.491661,1916.003113
Total CIS,,2005,1440.161468,5007.366903,1903.727464
Total CIS,,2006,1482.651346,5203.976321,1994.802061
Total CIS,,2007,1483.293775,5315.946369,1994.164424
Total CIS,,2008,1595.803039,5212.626744,2031.551817
Total CIS,,2009,1461.135726,4999.455713,1948.487207
Total CIS,,2010,1470.350431,5312.837101,1996.238431
Total CIS,,2011,1549.165466,5495.076796,2144.008368
Total CIS,,2012,1623.408882,5452.29057,2201.314157
Total CIS,,2013,1527.624338,5373.459369,2175.967559
Total CIS,,2014,1492.172712,5399.252971,2279.35491
Total CIS,,2015,1512.286687,5299.681291,2188.982951
Total CIS,,2016,1491.946342,5377.446121,2236.233247
Total CIS,,2017,1470.321574,5492.966141,2223.031612
Total CIS,,2018,1568.745688,5807.758179,2250.969313
Total Europe,,1965,6094.77067,379.145306,4980.569122
Total Europe,,1966,5847.718365,429.2602535,5467.011834
Total Europe,,1967,5658.220524,514.3610628,5934.497412
Total Europe,,1968,5745.591538,666.404303,6525.928094
Total Europe,,1969,5820.681515,859.5315466,7267.227104
Total Europe,,1970,5725.027189,1085.388258,8055.973115
Total Europe,,1971,5480.057666,1336.557854,8453.693154
Total Europe,,1972,5293.953985,1627.107404,9047.596611
Total Europe,,1973,5378.126623,1849.198224,9694.992731
Total Europe,,1974,5329.304616,2094.446442,9126.409771
Total Europe,,1975,5204.392188,2248.595789,8810.393466
Total Europe,,1976,5449.987862,2444.750286,9410.929207
Total Europe,,1977,5436.552999,2560.344825,9328.600508
Total Europe,,1978,5536.944896,2663.357785,9800.723872
Total Europe,,1979,5778.368111,2811.931892,10024.28276
Total Europe,,1980,5886.537905,2808.8427,9348.721012
Total Europe,,1981,5786.848647,2781.232751,8711.056816
Total Europe,,1982,5819.369512,2728.287374,8287.650131
Total Europe,,1983,5900.382009,2837.048707,8057.640268
Total Europe,,1984,5890.333078,2971.759657,8105.107955
Total Europe,,1985,7146.874765,4026.771802,9066.216665
Total Europe,,1986,7086.67376,4129.705815,9345.30295
Total Europe,,1987,7145.2287,4312.424414,9388.736354
Total Europe,,1988,7001.754577,4350.337989,9435.363981
Total Europe,,1989,6921.504421,4472.691425,9402.8415
Total Europe,,1990,6566.183061,4827.620676,9560.959746
Total Europe,,1991,6142.295846,4887.688246,9428.005351
Total Europe,,1992,5812.779724,4619.808145,9265.373134
Total Europe,,1993,5424.477901,4643.135043,8991.482609
Total Europe,,1994,5144.053848,4509.388007,8942.673663
Total Europe,,1995,5046.744868,4763.897666,9091.597755
Total Europe,,1996,4942.556612,5278.226358,9257.276942
Total Europe,,1997,4871.800813,5156.904985,9292.738238
Total Europe,,1998,4715.46202,5231.497509,9512.308391
Total Europe,,1999,4477.194512,5436.989419,9412.412405
Total Europe,,2000,4606.278799,5583.058634,9306.206361
Total Europe,,2001,4583.703635,5692.724533,9458.73958
Total Europe,,2002,4570.047026,5710.911552,9422.410152
Total Europe,,2003,4754.848793,5968.792777,9480.558482
Total Europe,,2004,4685.334182,6113.59462,9579.517891
Total Europe,,2005,4549.618647,6273.299418,9653.783437
Total Europe,,2006,4757.698244,6225.730767,9714.209717
Total Europe,,2007,4789.247925,6171.394207,9551.22666
Total Europe,,2008,4549.858062,6256.412872,9502.896795
Total Europe,,2009,4075.475082,5771.288436,9069.364827
Total Europe,,2010,4259.818521,6225.806011,8972.610383
Total Europe,,2011,4440.476098,5801.307629,8728.939993
Total Europe,,2012,4537.956504,5653.827169,8454.561812
Total Europe,,2013,4391.609462,5543.721585,8289.958351
Total Europe,,2014,4123.153819,4999.708581,8138.072111
Total Europe,,2015,3944.370881,5087.888775,8323.312155
Total Europe,,2016,3800.93808,5375.791109,8528.627321
Total Europe,,2017,3669.708999,5604.484705,8677.875013
Total Europe,,2018,3571.613001,5489.556752,8629.146914
Total Middle East,,1965,2.529708591,39.79193844,512.9145204
Total Middle East,,1966,2.770806907,48.42926854,527.4360366
Total Middle East,,1967,3.053044753,57.60050378,544.3645559
Total Middle East,,1968,3.357065167,72.42196599,562.5628931
Total Middle East,,1969,3.702176415,86.59965297,580.8420722
Total Middle East,,1970,4.072418933,94.02917403,607.4570916
Total Middle East,,1971,2.8985449,105.1884364,639.1311548
Total Middle East,,1972,4.46437321,118.7436534,688.2935927
Total Middle East,,1973,7.54198522,143.797626,741.2528477
Total Middle East,,1974,8.19432355,151.4875773,788.6863902
Total Middle East,,1975,15.09548414,170.4241678,759.182483
Total Middle East,,1976,14.88235276,183.5586734,870.0344152
Total Middle East,,1977,15.0546861,214.0544699,985.9965657
Total Middle East,,1978,9.25235117,233.8802513,1024.271632
Total Middle East,,1979,13.28701914,316.7694512,1163.543848
Total Middle East,,1980,14.0003103,317.0203053,1113.254671
Total Middle East,,1981,11.741648,343.4553773,1219.173741
Total Middle East,,1982,22.22158056,383.9818724,1339.540852
Total Middle East,,1983,27.00915147,392.8402649,1493.73801
Total Middle East,,1984,31.15692119,504.4726239,1629.635058
Total Middle East,,1985,32.74093882,544.3922115,1726.969687
Total Middle East,,1986,34.93596176,659.0478733,1712.448814
Total Middle East,,1987,36.30192852,722.6739818,1809.894156
Total Middle East,,1988,35.59142856,804.0419129,1890.715829
Total Middle East,,1989,34.5545908,906.9268045,1943.001048
Total Middle East,,1990,35.82640108,956.8126855,1981.613322
Total Middle East,,1991,41.65612466,1001.003045,2077.343649
Total Middle East,,1992,47.13852992,1144.02556,2195.672423
Total Middle East,,1993,55.13772533,1071.747355,2356.362728
Total Middle East,,1994,57.68892352,1239.863118,2605.962386
Total Middle East,,1995,61.44041183,1363.452733,2610.517442
Total Middle East,,1996,72.34611484,1421.724143,2672.320617
Total Middle East,,1997,77.74352131,1502.863172,2794.060399
Total Middle East,,1998,84.52491923,1621.99455,2737.671876
Total Middle East,,1999,82.5779591,1730.271635,2726.558439
Total Middle East,,2000,89.48163976,1832.946413,2851.127551
Total Middle East,,2001,100.7157546,1948.442055,2956.083926
Total Middle East,,2002,105.6584149,2146.132417,3016.70291
Total Middle East,,2003,110.2863074,2253.468508,3133.739272
Total Middle East,,2004,112.0794168,2482.266532,3321.545097
Total Middle East,,2005,114.0491913,2662.95743,3547.667144
Total Middle East,,2006,113.8832784,2818.763962,3706.307817
Total Middle East,,2007,115.430279,3059.785499,3845.944404
Total Middle East,,2008,112.3783793,3370.902253,4082.748167
Total Middle East,,2009,111.6452001,3472.732198,4219.340738
Total Middle East,,2010,116.9896846,3800.994218,4290.414819
Total Middle East,,2011,119.5029576,3980.899463,4437.031617
Total Middle East,,2012,138.8604159,4108.07682,4614.773651
Total Middle East,,2013,130.1711756,4233.235461,4777.560947
Total Middle East,,2014,130.7323574,4475.098639,4829.329953
Total Middle East,,2015,122.2021384,4783.350316,4845.054174
Total Middle East,,2016,113.1899711,5009.460625,4854.088373
Total Middle East,,2017,94.98696548,5270.354341,4797.255234
Total Middle East,,2018,92.45518966,5531.019308,4792.162583
Total North America,,1965,3412.252223,4456.537213,7402.327253
Total North America,,1966,3565.853483,4805.094429,7774.249597
Total North America,,1967,3502.318294,5058.302109,8100.489298
Total North America,,1968,3634.012388,5425.927859,8662.74349
Total North America,,1969,3641.764774,5865.073868,9124.927923
Total North America,,1970,3624.044569,6194.671836,9519.152944
Total North America,,1971,3432.036099,6399.785962,9846.354347
Total North America,,1972,3556.365197,6513.539047,10626.30623
Total North America,,1973,3811.960843,6502.884595,11221.273
Total North America,,1974,3730.906987,6308.373869,10881.57989
Total North America,,1975,3728.924675,5854.504518,10713.5098
Total North America,,1976,4012.9962,5960.922371,11493.44271
Total North America,,1977,4174.183264,5881.391693,12074.13812
Total North America,,1978,4083.380236,5939.552664,12026.52027
Total North America,,1979,4425.734651,6159.186448,11887.59955
Total North America,,1980,4578.909626,6057.89275,11179.76753
Total North America,,1981,4716.149996,5933.14732,10531.5039
Total North America,,1982,4572.662367,5612.873058,9978.894044
Total North America,,1983,4748.990515,5297.923504,9852.964077
Total North America,,1984,5109.708518,5661.271404,10200.59781
Total North America,,1985,5213.412741,5512.419548,10195.39317
Total North America,,1986,5133.539652,5167.379557,10559.91415
Total North America,,1987,5362.125429,5454.856157,10814.88825
Total North America,,1988,5616.312552,5728.092524,11238.76044
Total North America,,1989,5681.647446,6075.965727,11324.40123
Total North America,,1990,5692.841591,6076.38865,11155.43113
Total North America,,1991,5631.06471,6208.344263,10943.27964
Total North America,,1992,5673.622555,6426.458151,11162.19583
Total North America,,1993,5842.054871,6604.766088,11246.83443
Total North America,,1994,5888.430747,6779.639738,11582.5968
Total North America,,1995,5957.545706,7059.250813,11532.10226
Total North America,,1996,6226.731297,7187.263167,11921.42294
Total North America,,1997,6364.488908,7240.74606,12130.02408
Total North America,,1998,6447.220966,7144.153666,12377.06817
Total North America,,1999,6425.763338,7222.451247,12675.70071
Total North America,,2000,6718.458613,7535.246879,12845.86702
Total North America,,2001,6554.782159,7208.907391,12828.99511
Total North America,,2002,6610.630856,7486.465633,12828.12415
Total North America,,2003,6689.151549,7364.842662,13073.18238
Total North America,,2004,6709.566089,7404.694371,13569.11018
Total North America,,2005,6829.881414,7344.509695,13614.30081
Total North America,,2006,6732.05694,7301.132506,13491.97133
Total North America,,2007,6817.664968,7720.825892,13538.78506
Total North America,,2008,6692.510747,7782.24031,12854.76315
Total North America,,2009,5875.257845,7693.630647,12249.77581
Total North America,,2010,6236.683999,8025.188909,12535.56976
Total North America,,2011,5902.381222,8265.505014,12414.23363
Total North America,,2012,5232.816876,8589.864735,12185.20284
Total North America,,2013,5412.026089,8890.81729,12343.30973
Total North America,,2014,5387.078895,9107.016529,12389.5419
Total North America,,2015,4708.01112,9341.154605,12559.98762
Total North America,,2016,4322.636928,9379.946766,12689.42852
Total North America,,2017,4245.829053,9355.35449,12753.61744
Total North America,,2018,3992.965549,10223.4085,12938.69851
Total S. & Cent. America,,1965,67.22144777,148.3271815,959.45986
Total S. & Cent. America,,1966,67.89505666,158.4398776,1013.532394
Total S. & Cent. America,,1967,71.8974723,170.839086,1045.293433
Total S. & Cent. America,,1968,68.96655488,179.5494748,1120.019949
Total S. & Cent. America,,1969,75.03188438,184.7999824,1172.174013
